family_code,workbook_role,workbook_name,input_worksheet,input_range,field_code,field_name,defined_name,source_worksheet,source_range,option_code,option_description,source_cell,display_order,confidence,source_profile
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,18,18,K5,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,19,19,K6,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,20,20,K7,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,21,21,K8,40,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,22,22,K9,50,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,23,23,K10,60,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,24,24,K11,70,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,25,25,K12,80,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,26,26,K13,90,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,27,27,K14,100,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,28,28,K15,110,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,29,29,K16,120,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,30,30,K17,130,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,31,31,K18,140,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,32,32,K19,150,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,33,33,K20,160,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,34,34,K21,170,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,35,35,K22,180,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,36,36,K23,190,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,37,37,K24,200,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,38,38,K25,210,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,39,39,K26,220,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,40,40,K27,230,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,41,41,K28,240,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,42,42,K29,250,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,43,43,K30,260,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,44,44,K31,270,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,45,45,K32,280,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,46,46,K33,290,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,47,47,K34,300,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,48,48,K35,310,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,49,49,K36,320,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,50,50,K37,330,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,51,51,K38,340,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,52,52,K39,350,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,53,53,K40,360,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,54,54,K41,370,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,55,55,K42,380,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,56,56,K43,390,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,57,57,K44,400,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,58,58,K45,410,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,59,59,K46,420,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,60,60,K47,430,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,61,61,K48,440,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,62,62,K49,450,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,63,63,K50,460,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,64,64,K51,470,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,65,65,K52,480,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,66,66,K53,490,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,67,67,K54,500,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,68,68,K55,510,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,69,69,K56,520,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,70,70,K57,530,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,71,71,K58,540,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,72,72,K59,550,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,73,73,K60,560,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,74,74,K61,570,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,75,75,K62,580,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,76,76,K63,590,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,77,77,K64,600,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,78,78,K65,610,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,79,79,K66,620,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,80,80,K67,630,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,81,81,K68,640,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,82,82,K69,650,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,83,83,K70,660,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,84,84,K71,670,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,85,85,K72,680,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,86,86,K73,690,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!K5:K187,LENGTH,Length,Length,Setting-Length-Vertical,K5:K187,87,87,K74,700,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
